Segment_ID,Oithona similis,Copepoda,Amphipoda,Chaetognatha,Euphausiidae,Foraminifera,Fritillaria spp.,Oikopleura spp.,Ostracoda,Pteropods,Other
AA_12.0_05-Feb-1994_21:55,0,0,0,0,0,0,0,0,0,0,0
AA_12.0_05-Feb-1994_22:19,0,1,0,0,0,0,0,0,0,0,0
AA_12.0_05-Feb-1994_22:42,0,1,0,0,1,0,0,0,0,0,0
AA_12.0_05-Feb-1994_23:05,0,2,0,0,0,0,0,0,0,1,0
AA_12.0_05-Feb-1994_23:28,0,2,1,0,0,0,0,0,0,0,0
AA_12.0_05-Feb-1994_23:49,0,1,0,0,0,0,0,0,0,0,0
AA_12.0_06-Feb-1994_00:09,0,1,0,0,0,0,0,0,0,0,0
AA_12.0_06-Feb-1994_00:29,0,0,2,0,2,0,0,0,0,0,0
AA_12.0_06-Feb-1994_00:48,0,0,0,0,1,0,0,0,0,0,0
AA_12.0_06-Feb-1994_01:08,0,0,0,0,0,0,0,0,0,2,0
AA_12.0_06-Feb-1994_01:27,0,0,0,0,0,0,0,0,0,1,0
AA_12.0_06-Feb-1994_01:47,0,0,0,0,0,0,0,0,0,3,0
AA_12.0_06-Feb-1994_02:06,0,0,0,0,0,0,0,0,0,2,0
AA_12.0_06-Feb-1994_02:25,0,0,0,0,0,0,0,0,0,0,0
AA_12.0_06-Feb-1994_02:44,0,0,0,0,0,0,0,0,0,0,0
AA_12.0_06-Feb-1994_03:04,0,0,0,0,0,0,0,0,0,0,0
AA_12.0_06-Feb-1994_03:23,0,0,0,0,0,0,0,0,0,0,0
AA_12.0_06-Feb-1994_03:42,0,0,0,0,0,0,0,0,0,0,0
AA_12.0_06-Feb-1994_04:02,0,0,0,0,0,0,0,0,0,0,0
AA_12.0_06-Feb-1994_04:20,0,0,0,0,0,0,0,0,0,1,0
AA_12.0_06-Feb-1994_04:39,0,0,0,0,0,0,0,0,0,0,0
AA_12.0_06-Feb-1994_04:58,0,0,0,0,0,0,0,0,0,2,0
AA_12.0_06-Feb-1994_05:17,0,0,0,0,0,0,0,0,0,1,0
AA_12.0_06-Feb-1994_05:36,0,0,0,0,1,0,0,0,0,2,0
AA_12.0_06-Feb-1994_05:56,0,1,1,0,1,0,0,0,0,2,0
AA_12.0_06-Feb-1994_06:15,0,0,0,0,0,0,0,0,0,4,0
AA_12.0_06-Feb-1994_06:34,0,0,0,0,0,0,0,0,0,3,0
AA_12.0_06-Feb-1994_06:54,0,0,0,0,0,0,0,0,0,6,0
AA_12.0_06-Feb-1994_07:14,0,1,0,0,1,0,0,0,0,4,0
AA_12.0_06-Feb-1994_07:33,0,1,0,0,0,0,0,0,0,11,0
AA_12.0_06-Feb-1994_07:53,0,1,0,0,0,0,0,0,0,24,0
AA_12.0_06-Feb-1994_08:12,0,0,0,0,1,0,0,0,0,9,0
AA_12.0_06-Feb-1994_08:31,0,0,0,0,0,0,0,0,0,10,0
AA_12.0_06-Feb-1994_08:50,0,1,0,0,1,0,0,0,0,13,0
AA_12.0_06-Feb-1994_09:09,0,0,0,0,0,0,0,0,0,15,0
AA_12.0_06-Feb-1994_09:29,0,1,0,0,0,0,0,0,0,4,0
AA_12.0_06-Feb-1994_09:48,0,1,0,0,0,0,0,0,0,0,0
AA_12.0_06-Feb-1994_10:08,0,0,0,0,0,0,0,0,0,4,0
AA_12.0_06-Feb-1994_10:27,0,0,0,0,0,0,0,0,0,18,0
AA_12.0_06-Feb-1994_10:46,0,0,0,0,0,0,0,0,0,31,0
AA_12.0_06-Feb-1994_11:06,0,0,0,0,0,0,0,0,0,20,0
AA_12.0_06-Feb-1994_11:25,0,0,0,0,2,0,0,0,0,19,0
AA_12.0_06-Feb-1994_11:43,0,0,1,0,1,0,0,0,0,11,0
AA_12.0_06-Feb-1994_12:02,0,0,0,0,1,0,0,0,0,5,0
AA_12.0_06-Feb-1994_12:21,0,0,0,0,2,0,0,0,0,5,0
AA_12.0_06-Feb-1994_12:40,0,0,0,0,4,0,0,0,0,3,0
AA_12.0_06-Feb-1994_12:58,0,0,0,0,3,0,0,0,0,1,0
AA_12.0_06-Feb-1994_13:17,0,0,0,0,3,0,0,0,0,0,0
AA_12.0_06-Feb-1994_13:36,0,0,0,0,3,0,0,0,0,8,0
AA_12.0_06-Feb-1994_13:54,0,0,0,0,2,0,0,0,0,7,0
AA_12.0_06-Feb-1994_14:13,0,2,0,0,1,0,0,0,0,2,0
AA_12.0_06-Feb-1994_14:31,0,0,0,0,4,0,0,0,0,3,0
AA_12.0_06-Feb-1994_14:50,0,0,0,0,2,0,0,0,0,0,0
AA_12.0_06-Feb-1994_15:09,0,0,0,0,3,0,0,0,0,0,0
AA_12.0_06-Feb-1994_15:27,0,1,0,0,6,0,0,0,0,0,0
AA_12.0_06-Feb-1994_15:46,0,2,0,0,11,0,0,0,0,0,0
AA_12.0_06-Feb-1994_16:04,0,0,0,0,3,0,0,0,0,4,0
AA_12.0_06-Feb-1994_16:23,0,1,0,0,3,0,0,0,0,0,0
AA_12.0_06-Feb-1994_16:42,0,2,0,0,0,0,0,0,0,0,0
AA_12.0_06-Feb-1994_17:01,0,0,0,0,3,0,0,0,0,0,0
AA_12.0_06-Feb-1994_17:21,0,0,0,0,4,0,0,0,0,0,0
AA_12.0_06-Feb-1994_17:43,0,2,0,0,2,0,0,0,0,4,0
AA_12.0_06-Feb-1994_18:03,0,8,0,0,5,0,0,0,0,5,0
AA_12.0_06-Feb-1994_18:23,0,6,0,0,1,0,0,0,0,0,0
AA_12.0_06-Feb-1994_18:44,0,2,0,0,2,0,0,0,0,0,0
AA_12.0_06-Feb-1994_19:05,0,14,0,0,5,0,0,0,0,1,0
AA_12.0_06-Feb-1994_19:25,0,3,0,0,4,0,0,0,0,0,0
AA_12.0_06-Feb-1994_19:45,0,6,0,0,8,0,0,0,0,1,0
AA_12.0_06-Feb-1994_20:05,0,2,0,0,4,0,0,0,0,0,0
AA_12.0_06-Feb-1994_20:25,0,10,0,0,3,0,0,0,0,0,0
AA_12.0_06-Feb-1994_20:46,0,4,0,0,0,0,0,0,0,0,0
AA_12.0_06-Feb-1994_21:06,0,9,0,0,1,0,0,0,0,0,0
AA_12.0_06-Feb-1994_21:26,0,7,0,0,1,0,0,0,0,0,1
AA_12.0_06-Feb-1994_21:46,0,14,0,0,1,0,0,0,0,0,0
AA_12.0_06-Feb-1994_22:06,0,2,0,0,0,0,0,0,0,0,2
AA_12.0_06-Feb-1994_22:26,0,2,0,0,0,0,0,0,0,0,0
AA_12.0_06-Feb-1994_22:46,0,5,0,0,1,0,0,0,0,0,0
AA_12.0_06-Feb-1994_23:04,0,8,0,0,2,0,0,0,0,0,0
AA_12.0_06-Feb-1994_23:22,0,10,0,0,1,0,0,0,0,0,0
AA_12.0_06-Feb-1994_23:40,0,9,0,0,0,0,0,0,0,0,0
AA_12.0_06-Feb-1994_23:58,0,12,0,0,1,0,0,0,0,0,0
AA_12.0_07-Feb-1994_00:15,0,3,0,0,2,0,0,0,0,0,0
AA_12.0_07-Feb-1994_00:33,0,2,0,0,0,0,0,0,0,0,0
AA_12.0_07-Feb-1994_00:52,0,1,0,0,0,0,0,0,0,0,0
AA_12.0_07-Feb-1994_01:19,0,1,0,0,0,0,0,0,0,0,0
AA_13.0_27-Aug-1995_13:40,0,3,1,0,0,0,0,0,0,0,0
AA_13.0_27-Aug-1995_14:06,0,0,1,0,0,0,0,0,0,0,0
AA_13.0_27-Aug-1995_14:33,0,2,0,0,1,0,0,0,0,0,0
AA_13.0_27-Aug-1995_14:59,0,1,0,0,0,0,0,0,0,0,0
AA_13.0_27-Aug-1995_15:26,0,0,0,0,1,0,0,0,0,0,0
AA_13.0_27-Aug-1995_15:53,0,1,0,0,0,0,0,0,0,0,0
AA_13.0_27-Aug-1995_16:21,0,3,0,0,1,0,0,0,0,0,0
AA_13.0_27-Aug-1995_16:47,0,0,0,0,1,0,0,0,0,0,0
AA_13.0_27-Aug-1995_17:14,0,3,0,0,0,0,0,0,0,0,0
AA_13.0_27-Aug-1995_17:40,0,4,0,0,1,0,0,0,0,0,0
AA_13.0_27-Aug-1995_18:06,0,1,0,0,1,0,0,0,0,0,0
AA_13.0_27-Aug-1995_18:35,0,1,0,0,0,0,0,0,0,0,0
AA_13.0_27-Aug-1995_19:09,0,0,0,0,1,0,0,0,0,0,0
AA_13.0_27-Aug-1995_19:43,0,0,0,0,2,0,0,0,0,0,0
AA_13.0_27-Aug-1995_20:17,0,0,0,0,0,0,0,0,0,0,0
AA_13.0_27-Aug-1995_20:48,0,0,0,0,3,0,0,0,0,0,0
AA_13.0_27-Aug-1995_21:13,0,0,0,0,0,0,0,0,0,0,0
AA_13.0_27-Aug-1995_21:37,0,1,0,0,0,0,0,0,0,0,0
AA_13.0_27-Aug-1995_22:03,0,0,0,0,0,0,0,0,0,0,0
AA_13.0_27-Aug-1995_22:30,0,0,0,0,0,0,0,0,0,0,0
AA_13.0_27-Aug-1995_22:53,0,0,0,0,1,0,0,0,0,0,0
AA_13.0_27-Aug-1995_23:16,0,0,0,0,0,0,0,0,0,0,0
AA_13.0_27-Aug-1995_23:38,0,1,0,0,0,0,0,0,0,0,1
AA_13.0_28-Aug-1995_00:01,0,0,0,0,0,0,0,0,0,0,0
AA_13.0_28-Aug-1995_00:24,0,0,0,0,1,0,0,0,0,0,0
AA_13.0_28-Aug-1995_00:48,0,0,0,0,0,0,0,0,0,0,0
AA_13.0_28-Aug-1995_01:12,0,0,0,0,1,0,0,0,0,0,0
AA_13.0_28-Aug-1995_01:35,0,0,0,0,1,0,0,0,0,0,0
AA_13.0_28-Aug-1995_01:59,0,0,0,0,0,0,0,0,0,0,0
AA_13.0_28-Aug-1995_02:23,0,0,0,0,0,0,0,0,0,0,0
AA_13.0_28-Aug-1995_02:47,0,0,0,0,0,0,0,0,0,0,0
AA_13.0_28-Aug-1995_03:11,0,0,0,0,0,0,0,0,0,0,0
AA_13.0_28-Aug-1995_03:36,0,0,0,0,0,0,0,0,0,0,0
AA_13.0_28-Aug-1995_04:00,0,0,0,0,0,0,0,0,0,0,0
AA_13.0_28-Aug-1995_04:24,0,0,0,0,0,0,0,0,0,0,0
AA_13.0_28-Aug-1995_04:48,0,0,0,0,0,0,0,0,0,0,0
AA_13.0_28-Aug-1995_05:12,0,0,0,0,0,0,0,0,0,0,0
AA_13.0_28-Aug-1995_05:36,0,0,0,0,0,0,0,0,0,0,0
AA_13.0_28-Aug-1995_06:12,0,0,0,0,0,0,0,0,0,0,0
AA_13.0_28-Aug-1995_06:46,0,0,0,0,1,0,0,0,0,0,0
AA_13.0_28-Aug-1995_07:15,0,0,0,0,0,0,0,0,0,0,0
AA_13.0_28-Aug-1995_07:43,0,0,0,0,2,0,0,0,0,0,0
AA_13.0_28-Aug-1995_08:12,0,0,0,0,1,0,0,0,0,0,0
AA_13.0_28-Aug-1995_08:40,0,0,0,0,0,0,0,0,0,0,0
AA_13.0_28-Aug-1995_09:08,0,0,0,0,0,0,0,0,0,0,0
AA_13.0_28-Aug-1995_09:37,0,0,0,0,0,0,0,0,0,0,0
AA_13.0_28-Aug-1995_10:05,0,1,0,0,0,0,0,0,0,0,0
AA_13.0_28-Aug-1995_10:37,0,0,0,0,0,0,0,0,0,1,0
AA_13.0_28-Aug-1995_11:10,0,0,0,0,2,0,0,0,0,0,0
AA_13.0_28-Aug-1995_11:42,0,0,0,0,2,0,0,0,0,0,0
AA_13.0_28-Aug-1995_12:16,0,0,0,0,0,0,0,0,0,0,0
AA_13.0_28-Aug-1995_12:49,0,0,0,0,1,0,0,0,0,0,0
AA_13.0_28-Aug-1995_13:23,0,0,0,0,2,0,0,0,0,0,0
AA_13.0_28-Aug-1995_13:56,0,0,0,0,2,0,0,0,0,0,0
AA_13.0_28-Aug-1995_14:29,0,0,0,0,1,0,0,0,0,0,0
AA_13.0_28-Aug-1995_15:02,0,0,0,0,1,0,0,0,0,0,0
AA_13.0_28-Aug-1995_15:36,0,0,0,0,1,0,0,0,0,0,0
AA_13.0_28-Aug-1995_16:11,0,0,0,0,1,0,0,0,0,0,0
AA_13.0_28-Aug-1995_16:44,0,0,1,0,2,0,0,0,0,0,0
AA_13.0_28-Aug-1995_17:16,0,0,0,0,3,0,0,0,0,0,0
AA_13.0_28-Aug-1995_17:51,0,1,0,0,2,0,0,0,0,2,0
AA_13.0_28-Aug-1995_18:25,0,0,0,0,0,0,0,0,0,0,0
AA_13.0_28-Aug-1995_19:00,0,0,0,0,1,0,0,0,0,0,0
AA_13.0_28-Aug-1995_19:35,0,1,0,0,2,0,0,0,0,0,0
AA_13.0_28-Aug-1995_20:09,0,0,0,0,0,0,0,0,0,0,0
AA_13.0_28-Aug-1995_20:40,0,0,0,0,1,0,0,0,0,0,0
AA_13.0_28-Aug-1995_21:11,0,0,0,0,2,0,0,0,0,0,0
AA_13.0_28-Aug-1995_21:38,0,0,0,0,2,0,0,0,0,0,0
AA_13.0_28-Aug-1995_22:05,0,0,0,0,2,0,0,0,0,0,0
AA_13.0_28-Aug-1995_22:33,0,0,0,0,0,0,0,0,0,0,0
AA_13.0_28-Aug-1995_22:56,0,0,0,0,0,0,0,0,0,0,0
AA_13.0_28-Aug-1995_23:19,0,0,0,0,1,0,0,0,0,0,0
AA_13.0_28-Aug-1995_23:43,0,0,0,0,0,0,0,0,0,0,0
AA_13.0_29-Aug-1995_00:06,0,0,0,0,1,0,0,0,0,0,0
AA_13.0_29-Aug-1995_00:30,0,0,0,0,1,0,0,0,0,0,0
AA_13.0_29-Aug-1995_00:54,0,0,0,0,2,0,0,0,0,0,0
AA_13.0_29-Aug-1995_01:17,0,0,0,0,2,0,0,0,0,0,0
AA_13.0_29-Aug-1995_01:42,0,0,0,0,2,0,0,0,0,0,0
AA_13.0_29-Aug-1995_02:06,0,0,0,0,4,0,0,0,0,0,0
AA_13.0_29-Aug-1995_02:31,0,0,0,0,1,0,0,0,0,0,0
AA_13.0_29-Aug-1995_02:56,0,0,0,0,2,0,0,0,0,0,0
AA_13.0_29-Aug-1995_03:21,0,0,0,0,3,0,0,0,0,0,0
AA_13.0_29-Aug-1995_03:46,0,0,0,0,2,0,0,0,0,0,0
AA_13.0_29-Aug-1995_04:12,0,0,0,0,1,0,0,0,0,0,0
AA_13.0_29-Aug-1995_04:38,0,0,1,0,0,0,0,0,0,0,0
AA_13.0_29-Aug-1995_05:05,0,0,0,0,3,0,0,0,0,0,0
AA_13.0_29-Aug-1995_05:38,0,0,0,0,5,0,0,0,0,0,0
AA_14.0_05-Apr-1997_02:03,5,1,0,1,1,0,5,3,0,0,0
AA_14.0_05-Apr-1997_02:53,9,1,0,1,1,0,7,5,0,0,0
AA_14.0_05-Apr-1997_03:42,2,0,0,0,2,0,4,2,0,1,0
AA_14.0_05-Apr-1997_04:27,2,0,0,0,1,0,3,0,0,0,0
AA_14.0_05-Apr-1997_05:04,6,1,0,2,4,0,3,0,0,0,0
AA_14.0_05-Apr-1997_05:37,10,5,0,5,2,0,6,1,0,2,0
AA_14.0_05-Apr-1997_06:10,22,11,0,1,1,0,10,3,0,5,0
AA_14.0_05-Apr-1997_06:42,26,10,0,4,1,0,11,5,1,0,0
AA_14.0_05-Apr-1997_07:13,48,27,1,2,0,0,6,0,0,0,0
AA_14.0_05-Apr-1997_07:43,18,24,1,4,1,0,0,0,0,0,0
AA_14.0_05-Apr-1997_08:12,15,21,0,11,1,0,0,3,19,2,0
AA_14.0_05-Apr-1997_08:41,9,22,1,4,1,0,0,3,6,3,0
AA_14.0_05-Apr-1997_09:10,20,23,1,3,0,0,2,5,3,14,2
AA_14.0_05-Apr-1997_09:39,2,22,0,1,0,0,0,0,2,8,0
AA_14.0_05-Apr-1997_10:06,13,114,1,0,3,0,0,6,6,24,1
AA_14.0_05-Apr-1997_10:34,1,75,1,1,1,0,0,1,2,13,0
AA_14.0_05-Apr-1997_11:02,8,75,3,0,3,0,0,0,10,17,2
AA_14.0_05-Apr-1997_11:30,17,203,0,0,1,0,0,1,3,13,0
AA_14.0_05-Apr-1997_11:58,14,205,0,0,1,0,0,1,5,10,2
AA_14.0_05-Apr-1997_12:26,11,232,1,0,2,0,0,1,4,12,1
AA_14.0_05-Apr-1997_12:53,33,173,1,0,0,0,0,1,7,5,0
AA_14.0_05-Apr-1997_13:22,37,161,1,0,0,0,0,1,9,10,2
AA_14.0_05-Apr-1997_13:50,17,65,0,2,0,0,0,0,1,5,0
AA_14.0_05-Apr-1997_14:18,23,143,1,6,1,0,0,0,8,8,1
AA_14.0_05-Apr-1997_14:48,11,91,0,0,1,0,0,0,3,12,0
AA_14.0_05-Apr-1997_15:18,27,126,1,2,3,0,0,0,9,9,1
AA_14.0_05-Apr-1997_15:50,12,162,0,0,1,0,1,2,5,12,1
AA_14.0_05-Apr-1997_16:23,11,259,0,2,2,0,0,1,3,21,0
AA_14.0_05-Apr-1997_16:59,38,170,0,3,0,0,4,1,3,47,0
AA_14.0_05-Apr-1997_17:36,16,224,1,0,1,0,2,1,8,75,0
AA_14.0_05-Apr-1997_18:14,34,149,0,3,2,0,0,0,5,23,0
AA_14.0_05-Apr-1997_18:51,37,181,2,2,0,0,2,2,8,2,1
AA_14.0_05-Apr-1997_19:29,20,75,1,1,1,0,1,0,1,1,0
AA_14.0_05-Apr-1997_20:12,28,66,0,0,1,0,3,2,5,0,2
AA_14.0_05-Apr-1997_20:57,21,40,1,2,5,0,9,2,2,1,0
AA_14.0_05-Apr-1997_21:45,29,39,0,2,3,0,7,0,2,0,0
AA_14.0_05-Apr-1997_22:31,6,24,0,0,0,0,2,0,1,0,0
AA_14.0_05-Apr-1997_23:21,10,16,0,0,3,0,8,0,0,0,1
AA_14.0_06-Apr-1997_00:09,13,28,0,0,1,0,9,0,1,0,0
AA_14.0_06-Apr-1997_01:06,10,20,0,0,0,0,0,0,0,0,0
AA_14.0_06-Apr-1997_01:58,19,30,0,4,0,0,4,1,0,0,0
AA_14.0_06-Apr-1997_02:41,31,24,1,4,3,0,5,0,1,0,1
AA_14.0_06-Apr-1997_03:27,65,53,3,3,2,0,8,2,0,0,0
AA_14.0_06-Apr-1997_04:10,29,23,1,1,2,0,2,1,0,0,2
AA_14.0_06-Apr-1997_04:55,33,34,1,1,2,0,3,1,1,2,0
AA_14.0_06-Apr-1997_05:41,36,37,0,2,3,0,4,1,1,2,0
AA_14.0_06-Apr-1997_06:24,36,57,1,1,4,0,8,3,1,0,1
AA_14.0_06-Apr-1997_07:04,42,80,0,0,0,0,0,4,4,1,0
AA_14.0_06-Apr-1997_07:42,37,102,1,0,1,0,0,2,0,5,3
AA_14.0_06-Apr-1997_08:21,50,69,0,1,1,0,2,0,1,3,0
AA_14.0_06-Apr-1997_09:04,40,112,0,1,0,0,0,0,1,2,2
AA_14.0_06-Apr-1997_09:41,37,125,2,0,1,0,0,0,3,4,4
AA_14.0_06-Apr-1997_10:18,23,84,1,0,0,0,0,1,2,6,7
AA_14.0_06-Apr-1997_10:55,19,98,0,3,1,0,0,0,1,4,3
AA_14.0_06-Apr-1997_11:32,27,89,0,0,0,0,0,0,3,6,3
AA_14.0_06-Apr-1997_12:08,9,82,1,0,1,0,0,0,1,7,2
AA_14.0_06-Apr-1997_12:43,3,32,0,1,1,0,0,0,4,2,0
AA_14.0_06-Apr-1997_13:17,20,95,0,3,1,0,0,0,2,9,2
AA_14.0_06-Apr-1997_13:52,35,64,1,0,7,0,0,0,4,5,0
AA_14.0_06-Apr-1997_14:25,9,89,2,3,4,0,0,0,1,10,3
AA_14.0_06-Apr-1997_14:58,24,98,0,3,3,0,0,0,0,6,1
AA_14.0_06-Apr-1997_15:31,14,56,0,0,1,0,0,0,2,3,5
AA_14.0_06-Apr-1997_16:02,19,105,0,0,0,0,0,0,3,3,10
AA_14.0_06-Apr-1997_16:32,15,88,2,2,1,0,0,0,1,1,3
AA_14.0_06-Apr-1997_17:03,7,62,0,0,1,0,0,0,0,4,2
AA_14.0_06-Apr-1997_17:34,14,45,0,0,1,0,0,1,0,1,4
AA_14.0_06-Apr-1997_18:07,22,62,0,0,2,0,0,2,0,4,3
AA_14.0_06-Apr-1997_18:42,34,60,0,1,0,0,0,3,0,4,2
AA_14.0_06-Apr-1997_19:17,21,65,0,0,2,0,0,0,0,1,2
AA_14.0_06-Apr-1997_19:55,29,58,0,1,1,0,0,1,1,1,1
AA_14.0_06-Apr-1997_20:35,48,48,0,3,0,0,0,0,0,0,0
AA_14.0_06-Apr-1997_21:15,65,36,2,1,3,0,0,2,0,2,2
AA_14.0_06-Apr-1997_21:54,109,62,0,2,1,0,0,1,0,1,2
AA_14.0_06-Apr-1997_22:32,77,39,0,4,2,0,0,1,2,2,3
AA_14.0_06-Apr-1997_23:09,52,50,0,1,3,0,0,3,0,0,3
AA_14.0_06-Apr-1997_23:47,22,16,0,1,1,0,0,0,0,0,0
AA_14.0_07-Apr-1997_00:24,13,9,0,1,1,0,0,0,0,1,0
AA_14.0_07-Apr-1997_01:02,8,4,0,1,1,0,0,0,1,0,0
AA_14.0_07-Apr-1997_01:45,0,1,0,0,1,0,0,0,0,1,0
AA_15.0_07-Apr-1997_02:37,17,5,0,2,4,0,0,2,0,3,0
AA_15.0_07-Apr-1997_03:12,8,1,0,1,5,0,0,1,0,1,1
AA_15.0_07-Apr-1997_03:46,3,1,0,1,3,0,2,0,0,0,0
AA_15.0_07-Apr-1997_04:21,4,0,0,1,2,0,0,0,0,0,0
AA_15.0_07-Apr-1997_04:55,8,1,0,1,0,0,0,2,0,0,0
AA_15.0_07-Apr-1997_05:28,6,1,0,1,2,0,0,2,0,1,0
AA_15.0_07-Apr-1997_05:59,8,5,0,1,0,0,1,1,0,0,0
AA_15.0_07-Apr-1997_06:31,9,5,0,1,6,0,0,2,0,0,0
AA_15.0_07-Apr-1997_07:02,14,4,0,1,2,0,0,6,0,0,1
AA_15.0_07-Apr-1997_07:33,38,6,0,3,4,0,0,2,1,2,0
AA_15.0_07-Apr-1997_08:05,38,13,1,0,1,0,0,2,0,3,1
AA_15.0_07-Apr-1997_08:36,78,32,0,1,4,0,0,1,1,6,0
AA_15.0_07-Apr-1997_09:10,87,25,0,2,3,0,0,1,0,0,1
AA_15.0_07-Apr-1997_09:43,88,26,0,2,2,0,0,2,0,2,0
AA_15.0_07-Apr-1997_10:18,120,48,0,0,1,0,0,3,1,4,0
AA_15.0_07-Apr-1997_10:53,62,32,0,1,0,0,0,2,0,4,0
AA_15.0_07-Apr-1997_11:30,51,28,1,2,1,0,2,1,0,3,0
AA_15.0_07-Apr-1997_12:04,72,36,0,2,2,0,0,1,2,5,0
AA_15.0_07-Apr-1997_12:39,85,60,0,2,2,0,2,5,1,2,1
AA_15.0_07-Apr-1997_13:15,80,44,0,2,0,0,2,1,0,4,3
AA_15.0_07-Apr-1997_13:51,110,48,0,0,0,0,0,5,1,2,0
AA_15.0_07-Apr-1997_14:29,102,55,1,3,1,0,0,3,1,4,1
AA_15.0_07-Apr-1997_15:08,98,39,0,1,2,0,1,2,0,2,0
AA_15.0_07-Apr-1997_15:53,69,47,0,2,4,0,0,3,1,2,0
AA_15.0_07-Apr-1997_16:42,75,50,0,0,0,0,1,5,1,1,0
AA_15.0_07-Apr-1997_17:32,42,29,0,1,1,0,0,0,0,2,0
AA_15.0_07-Apr-1997_18:24,39,28,0,1,2,0,1,0,0,1,0
AA_15.0_07-Apr-1997_19:15,37,26,0,1,1,0,0,2,1,0,0
AA_15.0_07-Apr-1997_20:06,33,24,0,1,2,0,0,1,0,2,0
AA_15.0_07-Apr-1997_20:57,33,15,0,1,2,0,0,1,1,3,0
AA_15.0_07-Apr-1997_21:49,42,17,0,2,1,0,1,0,1,1,0
AA_15.0_07-Apr-1997_22:35,39,8,0,3,1,0,0,1,0,0,0
AA_15.0_07-Apr-1997_23:17,18,8,0,3,4,0,1,0,0,0,0
AA_15.0_07-Apr-1997_23:57,19,6,0,2,1,0,1,0,0,0,0
AA_15.0_08-Apr-1997_00:39,51,8,0,1,3,0,0,0,0,0,0
AA_15.0_08-Apr-1997_01:16,83,16,0,0,2,0,0,0,0,1,0
AA_15.0_08-Apr-1997_01:56,53,10,0,1,2,0,0,1,0,0,0
AA_15.0_08-Apr-1997_02:35,59,11,0,1,1,0,0,1,0,0,0
AA_15.0_08-Apr-1997_03:12,33,12,0,1,1,0,0,0,0,0,0
AA_15.0_08-Apr-1997_03:50,44,10,0,0,1,0,0,0,1,0,0
AA_15.0_08-Apr-1997_04:24,32,13,0,1,1,0,0,0,0,2,0
AA_15.0_08-Apr-1997_05:00,40,16,1,0,1,0,0,0,0,0,0
AA_15.0_08-Apr-1997_05:38,47,13,0,1,0,0,0,0,0,0,0
AA_15.0_08-Apr-1997_06:18,52,19,0,1,1,0,0,1,0,0,0
AA_15.0_08-Apr-1997_06:57,16,26,0,0,3,0,0,1,1,1,0
AA_15.0_08-Apr-1997_07:36,30,17,0,0,8,0,0,0,0,0,0
AA_15.0_08-Apr-1997_08:17,32,34,0,0,0,0,0,0,0,1,0
AA_15.0_08-Apr-1997_08:58,36,30,0,0,0,0,0,0,0,0,0
AA_15.0_08-Apr-1997_09:39,61,38,0,0,0,0,0,1,0,0,0
AA_15.0_08-Apr-1997_10:19,43,38,0,1,0,0,0,1,1,1,0
AA_15.0_08-Apr-1997_10:55,49,37,0,1,1,0,0,1,0,2,0
AA_15.0_08-Apr-1997_11:31,49,21,0,1,1,0,0,1,0,3,0
AA_15.0_08-Apr-1997_12:09,50,50,0,1,0,0,0,2,1,1,0
AA_15.0_08-Apr-1997_12:48,51,35,1,1,0,0,0,1,0,1,0
AA_15.0_08-Apr-1997_13:22,82,33,1,1,0,0,0,1,0,1,0
AA_15.0_08-Apr-1997_14:00,45,24,1,0,1,0,0,0,2,5,0
AA_15.0_08-Apr-1997_14:41,30,33,0,2,0,0,0,0,0,2,0
AA_15.0_08-Apr-1997_15:21,33,37,0,1,2,0,0,0,2,4,0
AA_15.0_08-Apr-1997_16:00,36,34,0,1,1,0,0,1,2,0,1
AA_15.0_08-Apr-1997_16:42,38,34,0,1,0,0,0,0,0,3,0
AA_15.0_08-Apr-1997_17:24,42,33,1,1,2,0,0,0,1,3,0
AA_15.0_08-Apr-1997_18:04,46,41,0,1,1,0,0,1,0,2,0
AA_15.0_08-Apr-1997_18:43,77,26,0,1,0,0,0,1,0,0,0
AA_15.0_08-Apr-1997_19:24,59,53,0,3,0,0,0,0,0,0,0
AA_15.0_08-Apr-1997_20:01,34,47,0,1,0,0,0,2,0,3,0
AA_15.0_08-Apr-1997_20:38,84,23,0,1,1,0,0,1,0,0,2
AA_15.0_08-Apr-1997_21:13,53,30,0,2,1,0,0,0,0,0,0
AA_15.0_08-Apr-1997_21:49,88,41,0,2,0,0,0,1,2,2,0
AA_15.0_08-Apr-1997_22:22,28,36,0,1,0,0,0,0,0,0,0
AA_15.0_08-Apr-1997_22:53,27,21,0,0,0,0,0,1,0,0,0
AA_15.0_08-Apr-1997_23:24,36,27,0,1,1,0,0,0,0,0,0
AA_15.0_08-Apr-1997_23:54,44,36,1,1,1,0,0,0,0,3,0
AA_15.0_09-Apr-1997_00:18,26,18,0,1,2,0,0,0,0,0,0
AA_15.0_09-Apr-1997_00:40,18,9,1,1,6,0,0,1,0,0,0
AA_15.0_09-Apr-1997_01:01,28,9,1,0,3,0,0,0,0,0,0
AA_15.0_09-Apr-1997_01:22,15,11,1,0,1,0,0,0,0,0,0
AA_15.0_09-Apr-1997_01:43,24,13,0,0,3,0,0,0,0,0,0
AA_15.0_09-Apr-1997_02:04,34,19,0,0,2,0,0,0,0,0,0
AA_15.0_09-Apr-1997_02:25,14,11,0,1,0,0,0,2,0,0,0
AA_15.0_09-Apr-1997_02:46,14,9,0,0,3,0,0,1,0,0,0
